Archive,PedObserv_ID,Location_ID,DateTime,Direction_1,Direction_2,Total_of_Directions,Sensor_Name
pedestrian-counting-system-monthly-counts-per-hour.zip,1321120241225,132,2024-12-25T11:00:00,103,52,155,King335_T
pedestrian-counting-system-monthly-counts-per-hour.zip,712020241209,71,2024-12-09T20:00:00,4,4,8,WestWP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,24620241222,24,2024-12-22T06:00:00,61,56,117,Col620_T
pedestrian-counting-system-monthly-counts-per-hour.zip,117620241227,117,2024-12-27T06:00:00,13,11,24,Fli114F_T
pedestrian-counting-system-monthly-counts-per-hour.zip,351920241210,35,2024-12-10T19:00:00,1267,1380,2647,SouthB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,691020241214,69,2024-12-14T10:00:00,248,174,422,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1411220241217,141,2024-12-17T12:00:00,193,144,337,474Fl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,28620241216,28,2024-12-16T06:00:00,144,86,230,VAC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,134020241223,134,2024-12-23T00:00:00,36,32,68,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,482320241208,48,2024-12-08T23:00:00,1,1,2,QVMQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,781220241222,78,2024-12-22T12:00:00,46,66,112,HarEsB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,451220241216,45,2024-12-16T12:00:00,443,551,994,Swa148_T
pedestrian-counting-system-monthly-counts-per-hour.zip,252220241214,25,2024-12-14T22:00:00,783,859,1642,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,56520241227,56,2024-12-27T05:00:00,8,10,18,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,12320241208,12,2024-12-08T03:00:00,0,1,1,NewQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,8520241209,8,2024-12-09T05:00:00,11,10,21,WebBN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,11020241202,1,2024-12-02T10:00:00,581,767,1348,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,53520241215,53,2024-12-15T05:00:00,7,12,19,Col254_T
pedestrian-counting-system-monthly-counts-per-hour.zip,135220241229,135,2024-12-29T02:00:00,13,18,31,Spen161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,561220241221,56,2024-12-21T12:00:00,315,273,588,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,291920241215,29,2024-12-15T19:00:00,556,887,1443,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,134820241228,134,2024-12-28T08:00:00,153,186,339,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1332120241226,133,2024-12-26T21:00:00,456,309,765,Spen229_T
pedestrian-counting-system-monthly-counts-per-hour.zip,167020241217,167,2024-12-17T00:00:00,1,5,6,Lat526_T_2
pedestrian-counting-system-monthly-counts-per-hour.zip,522220241207,52,2024-12-07T22:00:00,243,287,530,Eli263_T
pedestrian-counting-system-monthly-counts-per-hour.zip,70620241224,70,2024-12-24T06:00:00,11,9,20,Errol20_T
pedestrian-counting-system-monthly-counts-per-hour.zip,391720241203,39,2024-12-03T17:00:00,192,79,271,AlfPl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,121320241228,12,2024-12-28T13:00:00,230,254,484,NewQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,281520241206,28,2024-12-06T15:00:00,396,507,903,VAC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1220241210,1,2024-12-10T02:00:00,12,10,22,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1641820241222,164,2024-12-22T18:00:00,52,64,116,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,661620241207,66,2024-12-07T16:00:00,1404,1477,2881,QVN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,392120241231,39,2024-12-31T21:00:00,3,1,4,AlfPl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,3220241213,3,2024-12-13T02:00:00,51,25,76,Swa295_T
pedestrian-counting-system-monthly-counts-per-hour.zip,37520241209,37,2024-12-09T05:00:00,2,9,11,Lyg260_T
pedestrian-counting-system-monthly-counts-per-hour.zip,51120241217,51,2024-12-17T01:00:00,11,13,24,Fra118_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1432020241222,143,2024-12-22T20:00:00,127,156,283,Spencer_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1381720241218,138,2024-12-18T17:00:00,12,5,17,EntPark1671_T
pedestrian-counting-system-monthly-counts-per-hour.zip,59120241225,59,2024-12-25T01:00:00,78,22,100,RMIT_T
pedestrian-counting-system-monthly-counts-per-hour.zip,621020241215,62,2024-12-15T10:00:00,75,117,192,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,14120241219,14,2024-12-19T01:00:00,23,7,30,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,281220241226,28,2024-12-26T12:00:00,584,739,1323,VAC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1071520241214,107,2024-12-14T15:00:00,118,149,267,280Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,451320241213,45,2024-12-13T13:00:00,658,1021,1679,Swa148_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1651020241231,165,2024-12-31T10:00:00,18,32,50,Spen475_T
pedestrian-counting-system-monthly-counts-per-hour.zip,581820241211,58,2024-12-11T18:00:00,616,546,1162,Bou688_T
pedestrian-counting-system-monthly-counts-per-hour.zip,761620241229,76,2024-12-29T16:00:00,42,36,78,KenMac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,46720241202,46,2024-12-02T07:00:00,15,19,34,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1671120241208,167,2024-12-08T11:00:00,14,36,50,Lat526_T_2
pedestrian-counting-system-monthly-counts-per-hour.zip,1431220241211,143,2024-12-11T12:00:00,117,252,369,Spencer_T
pedestrian-counting-system-monthly-counts-per-hour.zip,138820241227,138,2024-12-27T08:00:00,1,4,5,EntPark1671_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1641120241204,164,2024-12-04T11:00:00,101,57,158,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,1411620241207,141,2024-12-07T16:00:00,129,96,225,474Fl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,241720241218,24,2024-12-18T17:00:00,950,2154,3104,Col620_T
pedestrian-counting-system-monthly-counts-per-hour.zip,23520241205,23,2024-12-05T05:00:00,27,29,56,Col623_T
pedestrian-counting-system-monthly-counts-per-hour.zip,691620241209,69,2024-12-09T16:00:00,171,204,375,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,133120241206,133,2024-12-06T01:00:00,36,27,63,Spen229_T
pedestrian-counting-system-monthly-counts-per-hour.zip,135420241217,135,2024-12-17T04:00:00,19,11,30,Spen161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1341620241219,134,2024-12-19T16:00:00,486,600,1086,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,67520241221,67,2024-12-21T05:00:00,2,3,5,FLDegS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1302320241214,130,2024-12-14T23:00:00,2,9,11,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,29520241222,29,2024-12-22T05:00:00,7,10,17,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,19120241204,19,2024-12-04T01:00:00,50,54,104,LtB210_T
pedestrian-counting-system-monthly-counts-per-hour.zip,142620241231,142,2024-12-31T06:00:00,59,27,86,Hammer1584_T
pedestrian-counting-system-monthly-counts-per-hour.zip,852120241224,85,2024-12-24T21:00:00,20,17,37,488Mac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,164720241211,164,2024-12-11T07:00:00,55,65,120,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,251920241205,25,2024-12-05T19:00:00,438,340,778,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1371520241229,137,2024-12-29T15:00:00,24,39,63,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,6320241223,6,2024-12-23T03:00:00,19,18,37,FliS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,701020241224,70,2024-12-24T10:00:00,144,134,278,Errol20_T
pedestrian-counting-system-monthly-counts-per-hour.zip,25720241211,25,2024-12-11T07:00:00,195,279,474,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,392120241210,39,2024-12-10T21:00:00,5,1,6,AlfPl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,41520241225,41,2024-12-25T05:00:00,59,55,114,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,50120241226,50,2024-12-26T01:00:00,4,1,5,Lyg309_T
pedestrian-counting-system-monthly-counts-per-hour.zip,17420241215,17,2024-12-15T04:00:00,17,12,29,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,3920241223,3,2024-12-23T09:00:00,182,292,474,Swa295_T
pedestrian-counting-system-monthly-counts-per-hour.zip,611720241214,61,2024-12-14T17:00:00,416,390,806,RMIT14_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1401220241212,140,2024-12-12T12:00:00,96,57,153,Boyd2837_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1311620241211,131,2024-12-11T16:00:00,123,153,276,King2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,591820241201,59,2024-12-01T18:00:00,165,145,310,RMIT_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1321220241216,132,2024-12-16T12:00:00,109,83,192,King335_T
pedestrian-counting-system-monthly-counts-per-hour.zip,541920241207,54,2024-12-07T19:00:00,63,84,147,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,361920241207,36,2024-12-07T19:00:00,195,162,357,Que85_T
pedestrian-counting-system-monthly-counts-per-hour.zip,87320241222,87,2024-12-22T03:00:00,6,4,10,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,622120241201,62,2024-12-01T21:00:00,116,124,240,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1182320241224,118,2024-12-24T23:00:00,37,9,46,Fli114C_T
pedestrian-counting-system-monthly-counts-per-hour.zip,12720241222,12,2024-12-22T07:00:00,41,49,90,NewQ_T
pedestrian-counting-system-monthly-counts-per-hour.zip,166320241221,166,2024-12-21T03:00:00,3,1,4,Spen484_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1301920241221,130,2024-12-21T19:00:00,33,26,59,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,1181020241203,118,2024-12-03T10:00:00,14,22,36,Fli114C_T
pedestrian-counting-system-monthly-counts-per-hour.zip,35620241225,35,2024-12-25T06:00:00,94,53,147,SouthB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,23520241201,23,2024-12-01T05:00:00,7,21,28,Col623_T
pedestrian-counting-system-monthly-counts-per-hour.zip,69120241204,69,2024-12-04T01:00:00,1,2,3,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1372220241228,137,2024-12-28T22:00:00,3,4,7,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,81520241204,8,2024-12-04T15:00:00,139,260,399,WebBN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,166320241227,166,2024-12-27T03:00:00,0,1,1,Spen484_T
pedestrian-counting-system-monthly-counts-per-hour.zip,72820241227,72,2024-12-27T08:00:00,94,59,153,ACMI_T
pedestrian-counting-system-monthly-counts-per-hour.zip,271320241224,27,2024-12-24T13:00:00,248,223,471,Vic_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1381320241202,138,2024-12-02T13:00:00,10,15,25,EntPark1671_T
pedestrian-counting-system-monthly-counts-per-hour.zip,139220241224,139,2024-12-24T02:00:00,2,1,3,Signal1647_T
pedestrian-counting-system-monthly-counts-per-hour.zip,162920241218,162,2024-12-18T09:00:00,208,219,427,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1382020241231,138,2024-12-31T20:00:00,22,61,83,EntPark1671_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1220241212,1,2024-12-12T02:00:00,24,13,37,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,30520241210,30,2024-12-10T05:00:00,3,10,13,Lon189_T
pedestrian-counting-system-monthly-counts-per-hour.zip,461420241203,46,2024-12-03T14:00:00,61,52,113,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,85720241215,85,2024-12-15T07:00:00,24,11,35,488Mac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,592020241230,59,2024-12-30T20:00:00,306,333,639,RMIT_T
pedestrian-counting-system-monthly-counts-per-hour.zip,362220241216,36,2024-12-16T22:00:00,50,49,99,Que85_T
pedestrian-counting-system-monthly-counts-per-hour.zip,51020241218,5,2024-12-18T10:00:00,414,1004,1418,PriNW_T
pedestrian-counting-system-monthly-counts-per-hour.zip,401620241207,40,2024-12-07T16:00:00,138,124,262,Spr201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,541320241230,54,2024-12-30T13:00:00,76,55,131,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1081820241229,108,2024-12-29T18:00:00,127,92,219,261Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1362120241219,136,2024-12-19T21:00:00,3,7,10,BirFed1120_T
pedestrian-counting-system-monthly-counts-per-hour.zip,781020241231,78,2024-12-31T10:00:00,48,97,145,HarEsB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,591720241207,59,2024-12-07T17:00:00,191,168,359,RMIT_T
pedestrian-counting-system-monthly-counts-per-hour.zip,291420241207,29,2024-12-07T14:00:00,352,512,864,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,591920241212,59,2024-12-12T19:00:00,194,216,410,RMIT_T
pedestrian-counting-system-monthly-counts-per-hour.zip,45020241226,45,2024-12-26T00:00:00,159,131,290,Swa148_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1620241219,1,2024-12-19T06:00:00,35,63,98,Bou292_T
pedestrian-counting-system-monthly-counts-per-hour.zip,872220241203,87,2024-12-03T22:00:00,31,21,52,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,101520241211,10,2024-12-11T15:00:00,165,42,207,BouHbr_T
pedestrian-counting-system-monthly-counts-per-hour.zip,201320241204,20,2024-12-04T13:00:00,238,239,477,LtB170_T
pedestrian-counting-system-monthly-counts-per-hour.zip,164220241218,164,2024-12-18T02:00:00,3,8,11,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,117220241222,117,2024-12-22T02:00:00,28,13,41,Fli114F_T
pedestrian-counting-system-monthly-counts-per-hour.zip,411920241205,41,2024-12-05T19:00:00,1105,1586,2691,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,1641020241225,164,2024-12-25T10:00:00,71,27,98,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,471120241216,47,2024-12-16T11:00:00,521,730,1251,Eli250_T
pedestrian-counting-system-monthly-counts-per-hour.zip,86220241203,86,2024-12-03T02:00:00,2,2,4,574Qub_T
pedestrian-counting-system-monthly-counts-per-hour.zip,851320241231,85,2024-12-31T13:00:00,75,71,146,488Mac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,351520241207,35,2024-12-07T15:00:00,1313,1772,3085,SouthB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,521320241216,52,2024-12-16T13:00:00,352,308,660,Eli263_T
pedestrian-counting-system-monthly-counts-per-hour.zip,123620241222,123,2024-12-22T06:00:00,10,5,15,BirBridge_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,8420241220,8,2024-12-20T04:00:00,2,1,3,WebBN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,511920241203,51,2024-12-03T19:00:00,74,58,132,Fra118_T
pedestrian-counting-system-monthly-counts-per-hour.zip,164220241229,164,2024-12-29T02:00:00,2,12,14,Lat526_T_1
pedestrian-counting-system-monthly-counts-per-hour.zip,311220241212,31,2024-12-12T12:00:00,191,141,332,Lyg161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,541820241231,54,2024-12-31T18:00:00,62,74,136,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,791720241206,79,2024-12-06T17:00:00,768,641,1409,FliSS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,79720241217,79,2024-12-17T07:00:00,290,112,402,FliSS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,25920241210,25,2024-12-10T09:00:00,124,381,505,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,251920241220,25,2024-12-20T19:00:00,1029,775,1804,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,432220241221,43,2024-12-21T22:00:00,13,13,26,UM2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,39720241230,39,2024-12-30T07:00:00,25,23,48,AlfPl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,107620241202,107,2024-12-02T06:00:00,14,28,42,280Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1401720241220,140,2024-12-20T17:00:00,85,87,172,Boyd2837_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1312220241201,131,2024-12-01T22:00:00,77,34,111,King2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1371420241225,137,2024-12-25T14:00:00,2,11,13,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,672120241208,67,2024-12-08T21:00:00,120,186,306,FLDegS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,14820241215,14,2024-12-15T08:00:00,133,46,179,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,31520241214,31,2024-12-14T05:00:00,11,3,14,Lyg161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,421920241219,42,2024-12-19T19:00:00,41,62,103,UM1_T
pedestrian-counting-system-monthly-counts-per-hour.zip,772120241219,77,2024-12-19T21:00:00,153,138,291,HarEsP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,87720241215,87,2024-12-15T07:00:00,16,10,26,Errol23_T
pedestrian-counting-system-monthly-counts-per-hour.zip,107220241219,107,2024-12-19T02:00:00,1,12,13,280Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,134320241230,134,2024-12-30T03:00:00,19,9,28,Spen201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,441820241209,44,2024-12-09T18:00:00,46,89,135,UM3_T
pedestrian-counting-system-monthly-counts-per-hour.zip,56520241208,56,2024-12-08T05:00:00,61,18,79,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,91720241222,9,2024-12-22T17:00:00,84,54,138,Col700_T
pedestrian-counting-system-monthly-counts-per-hour.zip,191020241202,19,2024-12-02T10:00:00,133,106,239,LtB210_T
pedestrian-counting-system-monthly-counts-per-hour.zip,25320241205,25,2024-12-05T03:00:00,5,2,7,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,231220241206,23,2024-12-06T12:00:00,349,408,757,Col623_T
pedestrian-counting-system-monthly-counts-per-hour.zip,45920241231,45,2024-12-31T09:00:00,135,210,345,Swa148_T
pedestrian-counting-system-monthly-counts-per-hour.zip,52120241219,5,2024-12-19T21:00:00,2153,2299,4452,PriNW_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1371720241214,137,2024-12-14T17:00:00,8,19,27,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,14420241228,14,2024-12-28T04:00:00,40,14,54,SanBri_T
pedestrian-counting-system-monthly-counts-per-hour.zip,621120241205,62,2024-12-05T11:00:00,137,138,275,Lat224_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1622220241220,162,2024-12-20T22:00:00,188,94,282,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,171420241225,17,2024-12-25T14:00:00,83,82,165,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1371520241225,137,2024-12-25T15:00:00,5,6,11,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,86620241214,86,2024-12-14T06:00:00,7,3,10,574Qub_T
pedestrian-counting-system-monthly-counts-per-hour.zip,491220241216,49,2024-12-16T12:00:00,108,169,277,Eli501_T
pedestrian-counting-system-monthly-counts-per-hour.zip,301320241218,30,2024-12-18T13:00:00,320,485,805,Lon189_T
pedestrian-counting-system-monthly-counts-per-hour.zip,32020241210,3,2024-12-10T20:00:00,845,763,1608,Swa295_T
pedestrian-counting-system-monthly-counts-per-hour.zip,781520241212,78,2024-12-12T15:00:00,36,96,132,HarEsB_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1621920241213,162,2024-12-13T19:00:00,293,319,612,Eli489_T
pedestrian-counting-system-monthly-counts-per-hour.zip,107620241217,107,2024-12-17T06:00:00,13,30,43,280Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1081320241208,108,2024-12-08T13:00:00,86,153,239,261Will_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1422020241210,142,2024-12-10T20:00:00,480,585,1065,Hammer1584_T
pedestrian-counting-system-monthly-counts-per-hour.zip,562220241202,56,2024-12-02T22:00:00,76,138,214,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,291720241229,29,2024-12-29T17:00:00,403,549,952,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,112020241219,11,2024-12-19T20:00:00,198,188,386,WatCit_T
pedestrian-counting-system-monthly-counts-per-hour.zip,63320241227,63,2024-12-27T03:00:00,1,4,5,Bou231_T
pedestrian-counting-system-monthly-counts-per-hour.zip,11920241204,11,2024-12-04T09:00:00,53,37,90,WatCit_T
pedestrian-counting-system-monthly-counts-per-hour.zip,251520241229,25,2024-12-29T15:00:00,1125,1150,2275,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1371620241228,137,2024-12-28T16:00:00,17,10,27,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,511320241204,51,2024-12-04T13:00:00,51,26,77,Fra118_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1371620241229,137,2024-12-29T16:00:00,18,33,51,BouHbr2353_T
pedestrian-counting-system-monthly-counts-per-hour.zip,92020241218,9,2024-12-18T20:00:00,100,64,164,Col700_T
pedestrian-counting-system-monthly-counts-per-hour.zip,201520241222,20,2024-12-22T15:00:00,234,450,684,LtB170_T
pedestrian-counting-system-monthly-counts-per-hour.zip,142920241215,142,2024-12-15T09:00:00,325,262,587,Hammer1584_T
pedestrian-counting-system-monthly-counts-per-hour.zip,70120241227,70,2024-12-27T01:00:00,1,2,3,Errol20_T
pedestrian-counting-system-monthly-counts-per-hour.zip,391920241224,39,2024-12-24T19:00:00,42,44,86,AlfPl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,241520241204,24,2024-12-04T15:00:00,549,1227,1776,Col620_T
pedestrian-counting-system-monthly-counts-per-hour.zip,211120241201,21,2024-12-01T11:00:00,277,213,490,Bourke155_T
pedestrian-counting-system-monthly-counts-per-hour.zip,611220241228,61,2024-12-28T12:00:00,218,305,523,RMIT14_T
pedestrian-counting-system-monthly-counts-per-hour.zip,461020241209,46,2024-12-09T10:00:00,61,60,121,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,68020241218,68,2024-12-18T00:00:00,2,1,3,FLDegN_T
pedestrian-counting-system-monthly-counts-per-hour.zip,171520241218,17,2024-12-18T15:00:00,314,394,708,Col15_T
pedestrian-counting-system-monthly-counts-per-hour.zip,140820241207,140,2024-12-07T08:00:00,76,24,100,Boyd2837_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1401320241214,140,2024-12-14T13:00:00,169,148,317,Boyd2837_T
pedestrian-counting-system-monthly-counts-per-hour.zip,19520241224,19,2024-12-24T05:00:00,3,5,8,LtB210_T
pedestrian-counting-system-monthly-counts-per-hour.zip,691920241203,69,2024-12-03T19:00:00,93,58,151,FLDegC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,29720241225,29,2024-12-25T07:00:00,56,34,90,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,51020241231,5,2024-12-31T10:00:00,446,890,1336,PriNW_T
pedestrian-counting-system-monthly-counts-per-hour.zip,672120241227,67,2024-12-27T21:00:00,331,424,755,FLDegS_T
pedestrian-counting-system-monthly-counts-per-hour.zip,721520241202,72,2024-12-02T15:00:00,111,200,311,ACMI_T
pedestrian-counting-system-monthly-counts-per-hour.zip,91420241216,9,2024-12-16T14:00:00,377,159,536,Col700_T
pedestrian-counting-system-monthly-counts-per-hour.zip,77420241212,77,2024-12-12T04:00:00,5,4,9,HarEsP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,591320241215,59,2024-12-15T13:00:00,294,242,536,RMIT_T
pedestrian-counting-system-monthly-counts-per-hour.zip,43920241216,43,2024-12-16T09:00:00,62,37,99,UM2_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1302020241220,130,2024-12-20T20:00:00,26,15,41,Bou892T
pedestrian-counting-system-monthly-counts-per-hour.zip,441820241205,44,2024-12-05T18:00:00,78,59,137,UM3_T
pedestrian-counting-system-monthly-counts-per-hour.zip,411920241224,41,2024-12-24T19:00:00,1465,1687,3152,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,762020241227,76,2024-12-27T20:00:00,19,25,44,KenMac_T
pedestrian-counting-system-monthly-counts-per-hour.zip,27520241219,27,2024-12-19T05:00:00,10,10,20,Vic_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1411720241210,141,2024-12-10T17:00:00,131,140,271,474Fl_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1391620241207,139,2024-12-07T16:00:00,95,69,164,Signal1647_T
pedestrian-counting-system-monthly-counts-per-hour.zip,54020241212,54,2024-12-12T00:00:00,9,13,22,Swa607_T
pedestrian-counting-system-monthly-counts-per-hour.zip,25420241230,25,2024-12-30T04:00:00,23,22,45,MCEC_T
pedestrian-counting-system-monthly-counts-per-hour.zip,47920241230,47,2024-12-30T09:00:00,252,423,675,Eli250_T
pedestrian-counting-system-monthly-counts-per-hour.zip,401120241207,40,2024-12-07T11:00:00,87,111,198,Spr201_T
pedestrian-counting-system-monthly-counts-per-hour.zip,771420241217,77,2024-12-17T14:00:00,139,82,221,HarEsP_T
pedestrian-counting-system-monthly-counts-per-hour.zip,291920241202,29,2024-12-02T19:00:00,163,214,377,AG_T
pedestrian-counting-system-monthly-counts-per-hour.zip,522020241225,52,2024-12-25T20:00:00,195,153,348,Eli263_T
pedestrian-counting-system-monthly-counts-per-hour.zip,56520241206,56,2024-12-06T05:00:00,8,11,19,Lon364_T
pedestrian-counting-system-monthly-counts-per-hour.zip,411820241201,41,2024-12-01T18:00:00,906,1437,2343,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,41520241210,41,2024-12-10T05:00:00,125,98,223,Swa31
pedestrian-counting-system-monthly-counts-per-hour.zip,312320241215,31,2024-12-15T23:00:00,54,147,201,Lyg161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1351820241215,135,2024-12-15T18:00:00,319,348,667,Spen161_T
pedestrian-counting-system-monthly-counts-per-hour.zip,1182220241219,118,2024-12-19T22:00:00,39,9,48,Fli114C_T
pedestrian-counting-system-monthly-counts-per-hour.zip,632020241214,63,2024-12-14T20:00:00,367,582,949,Bou231_T
pedestrian-counting-system-monthly-counts-per-hour.zip,301420241207,30,2024-12-07T14:00:00,292,462,754,Lon189_T
pedestrian-counting-system-monthly-counts-per-hour.zip,461120241206,46,2024-12-06T11:00:00,36,27,63,Pel147_T
pedestrian-counting-system-monthly-counts-per-hour.zip,19920241215,19,2024-12-15T09:00:00,63,75,138,LtB210_T
